city,timestamp,temperature,season
New York,2010-04-17,24.167878204859775,spring
New York,2010-04-18,15.536968087324261,spring
New York,2010-04-19,0.5727439823899356,spring
New York,2010-04-20,8.108923138468846,spring
New York,2010-04-21,14.130370970688482,spring
New York,2010-04-22,2.2840147376457267,spring
New York,2010-04-23,9.045376946336273,spring
New York,2010-04-24,15.332233936498838,spring
New York,2010-04-25,2.3724291872253147,spring
New York,2010-04-26,6.035916888652687,spring
New York,2010-04-27,9.189180589804714,spring
New York,2010-04-28,14.4523678951908,spring
New York,2010-04-29,4.326003744307797,spring
New York,2010-04-30,10.60407709520975,spring
New York,2010-05-01,10.18443738761582,spring
New York,2010-05-02,7.160617439304488,spring
New York,2010-05-03,14.832798596461462,spring
New York,2010-05-04,10.63253000218745,spring
New York,2010-05-05,12.730060320289715,spring
New York,2010-05-06,17.8187411402634,spring
New York,2010-05-07,10.860272215207441,spring
New York,2010-05-08,-1.0099512847363705,spring
New York,2010-05-09,4.930507037029253,spring
New York,2010-05-10,19.26607311542545,spring
New York,2010-05-11,21.552111366246393,spring
New York,2010-05-12,8.731444634258168,spring
New York,2010-05-13,15.828911726398015,spring
New York,2010-05-14,14.356073201372801,spring
New York,2010-05-15,9.897454819198028,spring
New York,2010-05-16,3.447806491949878,spring
New York,2010-05-17,4.15759180036469,spring
New York,2010-05-18,4.845839193065766,spring
New York,2010-05-19,10.361113071034012,spring
New York,2010-05-20,1.0956217482306645,spring
New York,2010-05-21,10.238889990284719,spring
New York,2010-05-22,14.238761489183029,spring
New York,2010-05-23,13.36301271081389,spring
New York,2010-05-24,21.070765185002102,spring
New York,2010-05-25,8.758909314477455,spring
New York,2010-05-26,8.765001661079905,spring
New York,2010-05-27,14.289549446381475,spring
New York,2010-05-28,13.569639449563336,spring
New York,2010-05-29,11.237985806426561,spring
New York,2010-05-30,10.345599251117687,spring
New York,2010-05-31,3.3116711765749196,spring
New York,2010-06-01,32.698775009425354,summer
New York,2010-06-02,19.875631275130566,summer
New York,2010-06-03,28.261569577361048,summer
New York,2010-06-04,35.758708712665545,summer
New York,2010-06-05,13.83282547634285,summer
New York,2010-06-06,30.199278932259734,summer
New York,2010-06-07,22.20916641191843,summer
New York,2010-06-08,23.13166165345552,summer
New York,2010-06-09,21.705720830134634,summer
New York,2010-06-10,29.346033681686595,summer
New York,2010-06-11,28.355965575554205,summer
New York,2010-06-12,26.943101217235117,summer
New York,2010-06-13,26.4699994058169,summer
New York,2010-06-14,29.685082652178558,summer
New York,2010-06-15,18.43496424823808,summer
New York,2010-06-16,26.15099052156961,summer
New York,2010-06-17,21.1749158542735,summer
New York,2010-06-18,23.348364163702787,summer
New York,2010-06-19,26.94574370503787,summer
New York,2010-06-20,30.943534795662035,summer
New York,2010-06-21,30.52656781555271,summer
New York,2010-06-22,12.559611830128919,summer
New York,2010-06-23,18.003478181131555,summer
New York,2010-06-24,28.506986720902734,summer
New York,2010-06-25,34.27802255473654,summer
New York,2010-06-26,24.987281211647957,summer
New York,2010-06-27,23.220760978968475,summer
New York,2010-06-28,25.644290550834626,summer
New York,2010-06-29,21.850735389688403,summer
New York,2010-06-30,27.06875002318659,summer
New York,2010-07-01,25.32356402197009,summer
New York,2010-07-02,35.010427930443555,summer
New York,2010-07-03,33.57607774282336,summer
New York,2010-07-04,24.392962934934268,summer
New York,2010-07-05,32.296679059605836,summer
New York,2010-07-06,32.78810220112001,summer
New York,2010-07-07,28.147685388009208,summer
New York,2010-07-08,26.43464538800478,summer
New York,2010-07-09,37.02125209162333,summer
New York,2010-07-10,29.37010090467494,summer
New York,2010-07-11,26.11097028294385,summer
New York,2010-07-12,24.69879463951673,summer
New York,2010-07-13,20.996938963484975,summer
New York,2010-07-14,19.318640187911832,summer
New York,2010-07-15,19.73242297671204,summer
New York,2010-07-16,21.663533001984128,summer
New York,2010-07-17,22.46823832517938,summer
New York,2010-07-18,23.704740074274536,summer
New York,2010-07-19,25.248638758955227,summer
New York,2010-07-20,19.82701754035125,summer
New York,2010-07-21,15.831260015744153,summer
New York,2010-07-22,26.878985809901252,summer
New York,2010-07-23,22.42883559373971,summer
New York,2010-07-24,23.777135257858365,summer
New York,2010-07-25,29.416929699627527,summer
New York,2010-07-26,26.890917311079882,summer
New York,2010-07-27,19.009165134552156,summer
New York,2010-07-28,23.172260506684594,summer
New York,2010-07-29,37.041330876139526,summer
New York,2010-07-30,23.21255296935844,summer
New York,2010-07-31,29.657564569419474,summer
New York,2010-08-01,23.35017830810402,summer
New York,2010-08-02,18.02084612064229,summer
New York,2010-08-03,23.330649110282177,summer
New York,2010-08-04,24.065841833767667,summer
New York,2010-08-05,29.279329890427835,summer
New York,2010-08-06,18.83602730259593,summer
New York,2010-08-07,28.351940113788796,summer
New York,2010-08-08,14.053514315807977,summer
New York,2010-08-09,31.288192640710093,summer
New York,2010-08-10,27.286750110619366,summer
New York,2010-08-11,25.450830859766562,summer
New York,2010-08-12,28.657201577491275,summer
New York,2010-08-13,24.231307639226483,summer
New York,2010-08-14,24.01789659244755,summer
New York,2010-08-15,22.56547581104834,summer
New York,2010-08-16,23.261470216311544,summer
New York,2010-08-17,25.494800424438296,summer
New York,2010-08-18,20.96593208948025,summer
New York,2010-08-19,30.431714793723653,summer
New York,2010-08-20,24.87487532809805,summer
New York,2010-08-21,25.61635150803751,summer
New York,2010-08-22,19.04091017516229,summer
New York,2010-08-23,29.21558532852824,summer
New York,2010-08-24,19.940517351768115,summer
New York,2010-08-25,21.89713215342222,summer
New York,2010-08-26,23.831646595737883,summer
New York,2010-08-27,14.964803639311926,summer
New York,2010-08-28,22.008833085371243,summer
New York,2010-08-29,28.788904427269724,summer
New York,2010-08-30,32.43435060197238,summer
New York,2010-08-31,20.86050346683753,summer
New York,2010-09-01,8.2743152485475,autumn
New York,2010-09-02,21.513164173484824,autumn
New York,2010-09-03,20.547494452407165,autumn
New York,2010-09-04,10.514349176120527,autumn
New York,2010-09-05,6.480956320049318,autumn
New York,2010-09-06,16.4452686450999,autumn
New York,2010-09-07,15.932986016226165,autumn
New York,2010-09-08,10.986740245935454,autumn
New York,2010-09-09,20.09631090160813,autumn
New York,2010-09-10,21.45549583318961,autumn
New York,2010-09-11,19.38540285309745,autumn
New York,2010-09-12,18.949756709589618,autumn
New York,2010-09-13,16.111938465107087,autumn
New York,2010-09-14,9.906231604509928,autumn
New York,2010-09-15,13.83986272623844,autumn
New York,2010-09-16,13.552166626375799,autumn
New York,2010-09-17,3.805155007209258,autumn
New York,2010-09-18,13.291288824373735,autumn
New York,2010-09-19,12.764730584833735,autumn
New York,2010-09-20,2.527370171337582,autumn
New York,2010-09-21,15.90943419819118,autumn
New York,2010-09-22,9.468198155785933,autumn
New York,2010-09-23,16.307837553487268,autumn
New York,2010-09-24,9.750025844129764,autumn
New York,2010-09-25,11.514215582901022,autumn
New York,2010-09-26,17.658409142246278,autumn
New York,2010-09-27,3.919317962225028,autumn
New York,2010-09-28,14.737941730018012,autumn
New York,2010-09-29,16.87928979322493,autumn
New York,2010-09-30,16.611675863125882,autumn
New York,2010-10-01,8.47650515495391,autumn
New York,2010-10-02,21.88551527719863,autumn
New York,2010-10-03,24.650053610039084,autumn
New York,2010-10-04,11.113608131237697,autumn
New York,2010-10-05,5.7487688490294016,autumn
New York,2010-10-06,19.00065994642791,autumn
New York,2010-10-07,12.174828652202846,autumn
New York,2010-10-08,15.824338077034504,autumn
New York,2010-10-09,19.224942027601585,autumn
New York,2010-10-10,13.228657117425652,autumn
New York,2010-10-11,19.006931977007817,autumn
New York,2010-10-12,24.476702146340905,autumn
New York,2010-10-13,2.4202178152486873,autumn
New York,2010-10-14,12.966285959105521,autumn
New York,2010-10-15,6.180431087984507,autumn
New York,2010-10-16,10.840012366970466,autumn
New York,2010-10-17,13.484867941796166,autumn
New York,2010-10-18,19.22890602213495,autumn
New York,2010-10-19,8.760278405994004,autumn
New York,2010-10-20,11.554108439051756,autumn
New York,2010-10-21,16.453318373166187,autumn
New York,2010-10-22,1.975287639561838,autumn
New York,2010-10-23,12.950974841964923,autumn
New York,2010-10-24,20.94850418138916,autumn
New York,2010-10-25,15.296772305591949,autumn
New York,2010-10-26,14.798283910663185,autumn
New York,2010-10-27,15.557295926423187,autumn
New York,2010-10-28,9.69020792695336,autumn
New York,2010-10-29,13.123768374528263,autumn
New York,2010-10-30,13.0315441796668,autumn
New York,2010-10-31,20.446508434072193,autumn
New York,2010-11-01,17.725622616474364,autumn
New York,2010-11-02,1.419735871798288,autumn
New York,2010-11-03,18.877443055476334,autumn
New York,2010-11-04,5.9806977048958885,autumn
New York,2010-11-05,19.884998918623705,autumn
New York,2010-11-06,17.178137132211887,autumn
New York,2010-11-07,12.411111702855651,autumn
New York,2010-11-08,15.957799807825785,autumn
New York,2010-11-09,21.02169352017284,autumn
New York,2010-11-10,12.464057294326514,autumn
New York,2010-11-11,5.5714005630421415,autumn
New York,2010-11-12,23.163193826686026,autumn
New York,2010-11-13,13.358721501995115,autumn
New York,2010-11-14,10.617634013725176,autumn
New York,2010-11-15,22.751877986804054,autumn
New York,2010-11-16,14.973377499295296,autumn
New York,2010-11-17,21.210578773289196,autumn
New York,2010-11-18,9.44784771513004,autumn
New York,2010-11-19,17.434992723195748,autumn
New York,2010-11-20,11.226509073515395,autumn
New York,2010-11-21,14.092692084879566,autumn
New York,2010-11-22,15.09597572612734,autumn
New York,2010-11-23,16.110764248687822,autumn
New York,2010-11-24,14.45310967497428,autumn
New York,2010-11-25,18.3291386350417,autumn
New York,2010-11-26,18.730302692325274,autumn
New York,2010-11-27,12.621493339227241,autumn
New York,2010-11-28,13.86019143946105,autumn
New York,2010-11-29,17.196437576794448,autumn
New York,2010-11-30,8.110664486746078,autumn
New York,2010-12-01,4.246156119502347,winter
New York,2010-12-02,6.2550416038806,winter
New York,2010-12-03,0.888552431402032,winter
New York,2010-12-04,0.5425077790250182,winter
New York,2010-12-05,-6.005747367223293,winter
New York,2010-12-06,1.3469567129716529,winter
New York,2010-12-07,4.462083481615321,winter
New York,2010-12-08,4.231671722946691,winter
New York,2010-12-09,2.4583453007299623,winter
New York,2010-12-10,-2.767259385675413,winter
New York,2010-12-11,-4.635238986190914,winter
New York,2010-12-12,0.6288699554671227,winter
New York,2010-12-13,0.6307224981049903,winter
New York,2010-12-14,1.2137858427456665,winter
New York,2010-12-15,-0.30983242675137734,winter
New York,2010-12-16,0.8858809494054065,winter
New York,2010-12-17,2.348699412316947,winter
New York,2010-12-18,1.3301192415645826,winter
New York,2010-12-19,-0.9247454336877521,winter
New York,2010-12-20,-1.9709074102802986,winter
New York,2010-12-21,0.36614003647198085,winter
New York,2010-12-22,-0.34780383097330303,winter
New York,2010-12-23,0.2847422549773858,winter
New York,2010-12-24,0.5010245572362194,winter
New York,2010-12-25,-0.6637883737136597,winter
New York,2010-12-26,-9.40490669266224,winter
New York,2010-12-27,1.4576690856993877,winter
New York,2010-12-28,-9.323998398544322,winter
New York,2010-12-29,4.812888834566945,winter
New York,2010-12-30,-11.661637825343254,winter
New York,2010-12-31,7.219548145489619,winter
New York,2011-01-01,0.49246942054894266,winter
New York,2011-01-02,2.4753500777994226,winter
New York,2011-01-03,0.13614533089275083,winter
New York,2011-01-04,1.5233740651046015,winter
New York,2011-01-05,-0.7804699502693292,winter
New York,2011-01-06,-2.8802698398239857,winter
New York,2011-01-07,4.959935066107666,winter
New York,2011-01-08,-2.380296638282975,winter
New York,2011-01-09,-1.7164906486031448,winter
New York,2011-01-10,-3.2501597472710047,winter
New York,2011-01-11,3.5634707338407945,winter
New York,2011-01-12,0.08446008053751655,winter
New York,2011-01-13,1.7736754769437322,winter
New York,2011-01-14,1.244739020108345,winter
New York,2011-01-15,3.0059093657514113,winter
New York,2011-01-16,-2.7835947053485066,winter
New York,2011-01-17,-2.791032080560891,winter
New York,2011-01-18,1.0026299710591882,winter
New York,2011-01-19,9.43087280947342,winter
New York,2011-01-20,4.87251831496349,winter
New York,2011-01-21,-2.6507326043289674,winter
New York,2011-01-22,-6.5573146716669894,winter
New York,2011-01-23,2.910995651045348,winter
New York,2011-01-24,1.5930627920024363,winter
New York,2011-01-25,4.160769962913184,winter
New York,2011-01-26,-0.6887020727075693,winter
New York,2011-01-27,1.517557918194168,winter
New York,2011-01-28,8.823604992314939,winter
New York,2011-01-29,6.76970259148937,winter
New York,2011-01-30,5.629676747504867,winter
New York,2011-01-31,-5.465699040685845,winter
New York,2011-02-01,-3.826706189503696,winter
New York,2011-02-02,2.129699772040956,winter
New York,2011-02-03,6.031108953625303,winter
New York,2011-02-04,0.5873815701109504,winter
New York,2011-02-05,0.646646689449797,winter
New York,2011-02-06,-12.11418090064329,winter
New York,2011-02-07,-2.8167285350716016,winter
New York,2011-02-08,-2.4310277260042934,winter
New York,2011-02-09,2.300632974983386,winter
New York,2011-02-10,-2.592897016026643,winter
New York,2011-02-11,-2.580870376499251,winter
New York,2011-02-12,-2.8539683711608506,winter
New York,2011-02-13,4.408833646020488,winter
New York,2011-02-14,0.8850718563671516,winter
New York,2011-02-15,-3.2879946101128033,winter
New York,2011-02-16,-9.234259740461725,winter
New York,2011-02-17,-2.1437240142396923,winter
New York,2011-02-18,-0.7010468228826628,winter
New York,2011-02-19,-2.8102959672475065,winter
New York,2011-02-20,-1.186083912502722,winter
New York,2011-02-21,-2.308046030218443,winter
New York,2011-02-22,3.4812561039634824,winter
New York,2011-02-23,1.0614635326756168,winter
New York,2011-02-24,0.3594472200570695,winter
New York,2011-02-25,-9.396043828371615,winter
New York,2011-02-26,0.8833399423461814,winter
New York,2011-02-27,-0.4778277305920875,winter
New York,2011-02-28,8.395394958583132,winter
New York,2011-03-01,-0.4896732194082247,spring
New York,2011-03-02,10.187821964054486,spring
New York,2011-03-03,14.512060622111937,spring
New York,2011-03-04,6.420177618824244,spring
New York,2011-03-05,13.749595845033209,spring
New York,2011-03-06,10.055117280855532,spring
New York,2011-03-07,15.955666889739799,spring
New York,2011-03-08,11.14550314885741,spring
New York,2011-03-09,12.881066919690415,spring
New York,2011-03-10,13.632434005789335,spring
New York,2011-03-11,16.895231884910263,spring
New York,2011-03-12,9.639153497633464,spring
New York,2011-03-13,17.896627018527568,spring
New York,2011-03-14,12.831192236314678,spring
New York,2011-03-15,6.97300460060584,spring
New York,2011-03-16,13.23441999886341,spring
New York,2011-03-17,3.100286398462117,spring
New York,2011-03-18,-6.679409751379918,spring
New York,2011-03-19,6.662828229060041,spring
New York,2011-03-20,15.067685098658536,spring
New York,2011-03-21,8.31191719604805,spring
New York,2011-03-22,18.10685334765175,spring
New York,2011-03-23,10.001622746979569,spring
New York,2011-03-24,10.116654500936068,spring
New York,2011-03-25,19.06159236113655,spring
New York,2011-03-26,13.895166185586813,spring
New York,2011-03-27,10.424264374255047,spring
New York,2011-03-28,17.57190157631206,spring
New York,2011-03-29,10.617977913927334,spring
New York,2011-03-30,12.15823184891384,spring
New York,2011-03-31,-0.43407594045786624,spring
New York,2011-04-01,10.5131535116676,spring
New York,2011-04-02,5.28494522193065,spring
New York,2011-04-03,6.06962841452993,spring
New York,2011-04-04,13.353846836105047,spring
New York,2011-04-05,6.162457101114966,spring
New York,2011-04-06,12.438195892342137,spring
New York,2011-04-07,11.431104577069243,spring
New York,2011-04-08,10.012964504210814,spring
New York,2011-04-09,1.3119503335077791,spring
New York,2011-04-10,2.154075434187048,spring
New York,2011-04-11,3.8364730626377117,spring
New York,2011-04-12,12.010879420368981,spring
New York,2011-04-13,8.78639158751467,spring
New York,2011-04-14,4.9573781592232,spring
New York,2011-04-15,0.16254536325491564,spring
New York,2011-04-16,14.187161328087672,spring
New York,2011-04-17,8.173243440709165,spring
New York,2011-04-18,19.15977075092171,spring
New York,2011-04-19,12.610111246254395,spring
New York,2011-04-20,10.825583367796154,spring
New York,2011-04-21,6.601111196803842,spring
New York,2011-04-22,17.305714320595076,spring
New York,2011-04-23,2.304246939817115,spring
New York,2011-04-24,15.1858033343787,spring
New York,2011-04-25,11.655942528367788,spring
New York,2011-04-26,4.2517146450796774,spring
New York,2011-04-27,8.3716943423907,spring
New York,2011-04-28,2.667497231343704,spring
New York,2011-04-29,7.025546098896987,spring
New York,2011-04-30,8.305252027354353,spring
New York,2011-05-01,9.539329864315528,spring
New York,2011-05-02,7.226939120770731,spring
New York,2011-05-03,5.499486859642091,spring
New York,2011-05-04,3.826203277127287,spring
New York,2011-05-05,13.367724543230953,spring
New York,2011-05-06,9.862752346197851,spring
New York,2011-05-07,14.429075917730973,spring
New York,2011-05-08,12.66429900985794,spring
New York,2011-05-09,14.926783281751359,spring
New York,2011-05-10,12.04213007410649,spring
New York,2011-05-11,8.809223232999916,spring
New York,2011-05-12,8.382258896175179,spring
New York,2011-05-13,6.961877771727316,spring
New York,2011-05-14,10.779961324852056,spring
New York,2011-05-15,-0.8039635549191892,spring
New York,2011-05-16,13.224968394886154,spring
New York,2011-05-17,5.370514910026203,spring
New York,2011-05-18,9.074020901923,spring
New York,2011-05-19,11.930802818049878,spring
New York,2011-05-20,9.670461561134864,spring
New York,2011-05-21,6.605479585417715,spring
New York,2011-05-22,8.596935006118946,spring
New York,2011-05-23,10.675641169143288,spring
New York,2011-05-24,4.542252983173474,spring
New York,2011-05-25,20.54538430956331,spring
New York,2011-05-26,18.835448153428406,spring
New York,2011-05-27,12.280692749239565,spring
New York,2011-05-28,11.80302772256194,spring
New York,2011-05-29,11.87996119325919,spring
New York,2011-05-30,10.237598968154956,spring
New York,2011-05-31,13.849441599630119,spring
New York,2011-06-01,30.797893092305827,summer
New York,2011-06-02,22.56534904438075,summer
New York,2011-06-03,19.30769541771315,summer
New York,2011-06-04,21.505406822671606,summer
New York,2011-06-05,23.982406275022683,summer
New York,2011-06-06,25.865419414426,summer
New York,2011-06-07,33.72137962288198,summer
New York,2011-06-08,24.706849018973,summer
New York,2011-06-09,26.655329486072436,summer
New York,2011-06-10,23.76795055706452,summer
New York,2011-06-11,16.283570734840282,summer
New York,2011-06-12,14.637654589449074,summer
New York,2011-06-13,23.35937187083132,summer
New York,2011-06-14,30.816038756701175,summer
New York,2011-06-15,29.25908289309337,summer
New York,2011-06-16,33.14010615234468,summer
New York,2011-06-17,24.69925694110673,summer
New York,2011-06-18,16.506896701994417,summer
New York,2011-06-19,17.074973674783223,summer
New York,2011-06-20,20.946523178388503,summer
New York,2011-06-21,29.573945528663238,summer
New York,2011-06-22,26.311576344630982,summer
New York,2011-06-23,31.178547927990827,summer
New York,2011-06-24,33.228922491556965,summer
New York,2011-06-25,21.49497313052396,summer
New York,2011-06-26,24.45935764684245,summer
New York,2011-06-27,24.470715213087356,summer
New York,2011-06-28,18.738263166511572,summer
New York,2011-06-29,22.89067738478078,summer
New York,2011-06-30,25.379642198545223,summer
New York,2011-07-01,14.339576100699636,summer
New York,2011-07-02,18.24210904242246,summer
New York,2011-07-03,23.817494640007254,summer
New York,2011-07-04,25.49758649929024,summer
New York,2011-07-05,20.62106595631163,summer
New York,2011-07-06,28.683677506091918,summer
New York,2011-07-07,29.325021803889687,summer
New York,2011-07-08,20.282997062176385,summer
New York,2011-07-09,34.53693864443997,summer
New York,2011-07-10,19.683242854572207,summer
New York,2011-07-11,25.49788885019715,summer
New York,2011-07-12,21.126207037118316,summer
New York,2011-07-13,21.817897362085088,summer
New York,2011-07-14,26.990661727232727,summer
New York,2011-07-15,27.469621842338096,summer
New York,2011-07-16,17.876572802291157,summer
New York,2011-07-17,31.269319422845026,summer
New York,2011-07-18,21.53091580657643,summer
New York,2011-07-19,22.50869578808186,summer
New York,2011-07-20,26.52249535266634,summer
New York,2011-07-21,25.974090209151214,summer
New York,2011-07-22,23.96011991592048,summer
New York,2011-07-23,21.548443563064183,summer
New York,2011-07-24,27.3491932552489,summer
New York,2011-07-25,28.32468231944539,summer
New York,2011-07-26,26.726678674345454,summer
New York,2011-07-27,14.809640255775808,summer
New York,2011-07-28,24.422216745577423,summer
New York,2011-07-29,30.533467018707828,summer
New York,2011-07-30,32.78458829694051,summer
New York,2011-07-31,29.738007952907736,summer
New York,2011-08-01,32.51745393740655,summer
New York,2011-08-02,22.728825601929795,summer
New York,2011-08-03,25.71549605477823,summer
New York,2011-08-04,23.009807342481484,summer
New York,2011-08-05,25.009728371003543,summer
New York,2011-08-06,30.9497092024998,summer
New York,2011-08-07,26.487477160619175,summer
New York,2011-08-08,22.775624367231625,summer
New York,2011-08-09,24.75333549804966,summer
New York,2011-08-10,15.625659631447725,summer
New York,2011-08-11,23.034228891277,summer
New York,2011-08-12,27.934612524487115,summer
New York,2011-08-13,20.754762344405677,summer
New York,2011-08-14,20.970040624633626,summer
New York,2011-08-15,25.497653537239188,summer
New York,2011-08-16,18.789226209197285,summer
New York,2011-08-17,23.124654707478502,summer
New York,2011-08-18,24.22577055921339,summer
New York,2011-08-19,31.525577133481917,summer
New York,2011-08-20,24.23455021910265,summer
New York,2011-08-21,23.800503527676845,summer
New York,2011-08-22,19.892503598144483,summer
New York,2011-08-23,31.958776317003537,summer
New York,2011-08-24,23.844409478482532,summer
New York,2011-08-25,32.021848414513904,summer
New York,2011-08-26,22.272350378533048,summer
New York,2011-08-27,19.35730680784154,summer
New York,2011-08-28,24.876740765466753,summer
New York,2011-08-29,29.26720229052154,summer
New York,2011-08-30,18.066751036971432,summer
New York,2011-08-31,22.749752390234278,summer
New York,2011-09-01,24.27319150233936,autumn
New York,2011-09-02,25.48693551369845,autumn
New York,2011-09-03,21.220803875258735,autumn
New York,2011-09-04,18.087505217408925,autumn
New York,2011-09-05,12.866799990259846,autumn
New York,2011-09-06,16.348966039705346,autumn
New York,2011-09-07,15.425855941625283,autumn
New York,2011-09-08,7.518752281085444,autumn
New York,2011-09-09,20.023645882663267,autumn
New York,2011-09-10,12.320793254670532,autumn
New York,2011-09-11,14.012215019857399,autumn
New York,2011-09-12,7.01247757549993,autumn
New York,2011-09-13,7.638086948938269,autumn
New York,2011-09-14,13.404188471992297,autumn
New York,2011-09-15,16.736236319260968,autumn
New York,2011-09-16,14.400725252235336,autumn
New York,2011-09-17,11.715105089889914,autumn
New York,2011-09-18,11.606305901850472,autumn
New York,2011-09-19,21.7839800147413,autumn
New York,2011-09-20,7.789961882673898,autumn
New York,2011-09-21,20.901861002888,autumn
New York,2011-09-22,12.302259821454435,autumn
New York,2011-09-23,21.12770148986456,autumn
New York,2011-09-24,19.222945399309076,autumn
New York,2011-09-25,15.612076364095232,autumn
New York,2011-09-26,14.933216302300343,autumn
New York,2011-09-27,16.88319822192562,autumn
New York,2011-09-28,20.50503719882328,autumn
New York,2011-09-29,13.792733513859396,autumn
New York,2011-09-30,21.396366521415903,autumn
New York,2011-10-01,11.018777253279499,autumn
New York,2011-10-02,15.764778932828376,autumn
New York,2011-10-03,19.201475111976645,autumn
New York,2011-10-04,18.871821054173274,autumn
New York,2011-10-05,16.271366857702183,autumn
New York,2011-10-06,19.198273746618394,autumn
New York,2011-10-07,21.352416285252534,autumn
New York,2011-10-08,12.849083073632043,autumn
New York,2011-10-09,18.252752861099285,autumn
New York,2011-10-10,20.7912699597681,autumn
New York,2011-10-11,14.023916841535785,autumn
New York,2011-10-12,12.46142552090215,autumn
New York,2011-10-13,15.321199181208703,autumn
